,word,wordcount_before,percentage_before,wordcount_onafter,percentage_onafter,wordcount_difference,percentage_difference
962,otto,4,1.1189906704152854e-05,3,2.0250430321644337e-05,-1,80.97050187316482
963,clothes,4,1.1189906704152854e-05,3,2.0250430321644337e-05,-1,80.97050187316482
964,dress,4,1.1189906704152854e-05,3,2.0250430321644337e-05,-1,80.97050187316482
965,usa,4,1.1189906704152854e-05,3,2.0250430321644337e-05,-1,80.97050187316482
966,viscose,4,1.1189906704152854e-05,3,2.0250430321644337e-05,-1,80.97050187316482
967,netting,4,1.1189906704152854e-05,3,2.0250430321644337e-05,-1,80.97050187316482
968,notations,4,1.1189906704152854e-05,3,2.0250430321644337e-05,-1,80.97050187316482
969,chain,4,1.1189906704152854e-05,3,2.0250430321644337e-05,-1,80.97050187316482
970,stamping,4,1.1189906704152854e-05,3,2.0250430321644337e-05,-1,80.97050187316482
971,rubberstamp,4,1.1189906704152854e-05,3,2.0250430321644337e-05,-1,80.97050187316482
972,paper\r\nf,4,1.1189906704152854e-05,3,2.0250430321644337e-05,-1,80.97050187316482
973,ink\r\n,4,1.1189906704152854e-05,3,2.0250430321644337e-05,-1,80.97050187316482
974,injection,4,1.1189906704152854e-05,3,2.0250430321644337e-05,-1,80.97050187316482
975,typewriter,4,1.1189906704152854e-05,3,2.0250430321644337e-05,-1,80.97050187316482
976,hanger,4,1.1189906704152854e-05,3,2.0250430321644337e-05,-1,80.97050187316482
977,cutandstapled,4,1.1189906704152854e-05,3,2.0250430321644337e-05,-1,80.97050187316482
978,stain,4,1.1189906704152854e-05,3,2.0250430321644337e-05,-1,80.97050187316482
979,magna,4,1.1189906704152854e-05,3,2.0250430321644337e-05,-1,80.97050187316482
980,oxide,4,1.1189906704152854e-05,3,2.0250430321644337e-05,-1,80.97050187316482
981,cibachrome,4,1.1189906704152854e-05,3,2.0250430321644337e-05,-1,80.97050187316482
982,nuts,4,1.1189906704152854e-05,3,2.0250430321644337e-05,-1,80.97050187316482
983,continuous,4,1.1189906704152854e-05,3,2.0250430321644337e-05,-1,80.97050187316482
984,monofilament,4,1.1189906704152854e-05,3,2.0250430321644337e-05,-1,80.97050187316482
985,microphone,4,1.1189906704152854e-05,3,2.0250430321644337e-05,-1,80.97050187316482
986,balloon,4,1.1189906704152854e-05,3,2.0250430321644337e-05,-1,80.97050187316482
987,van,4,1.1189906704152854e-05,3,2.0250430321644337e-05,-1,80.97050187316482
988,confirmation,4,1.1189906704152854e-05,3,2.0250430321644337e-05,-1,80.97050187316482
989,pin,4,1.1189906704152854e-05,3,2.0250430321644337e-05,-1,80.97050187316482
990,photoreproduction,4,1.1189906704152854e-05,3,2.0250430321644337e-05,-1,80.97050187316482
991,bell,4,1.1189906704152854e-05,3,2.0250430321644337e-05,-1,80.97050187316482
992,bulletin,4,1.1189906704152854e-05,3,2.0250430321644337e-05,-1,80.97050187316482
993,plaque,4,1.1189906704152854e-05,3,2.0250430321644337e-05,-1,80.97050187316482
994,piano,4,1.1189906704152854e-05,3,2.0250430321644337e-05,-1,80.97050187316482
995,silent\r\n,4,1.1189906704152854e-05,3,2.0250430321644337e-05,-1,80.97050187316482
996,lucite,4,1.1189906704152854e-05,3,2.0250430321644337e-05,-1,80.97050187316482
997,us,4,1.1189906704152854e-05,3,2.0250430321644337e-05,-1,80.97050187316482
998,sculptures,4,1.1189906704152854e-05,3,2.0250430321644337e-05,-1,80.97050187316482
999,burned,4,1.1189906704152854e-05,3,2.0250430321644337e-05,-1,80.97050187316482
1000,gehre,4,1.1189906704152854e-05,3,2.0250430321644337e-05,-1,80.97050187316482
1001,candy,4,1.1189906704152854e-05,3,2.0250430321644337e-05,-1,80.97050187316482
1002,india,4,1.1189906704152854e-05,3,2.0250430321644337e-05,-1,80.97050187316482
1003,times,4,1.1189906704152854e-05,3,2.0250430321644337e-05,-1,80.97050187316482
1004,cigar,4,1.1189906704152854e-05,3,2.0250430321644337e-05,-1,80.97050187316482
1005,sketchbook,4,1.1189906704152854e-05,3,2.0250430321644337e-05,-1,80.97050187316482
1006,substrate,4,1.1189906704152854e-05,3,2.0250430321644337e-05,-1,80.97050187316482
1007,needs,4,1.1189906704152854e-05,3,2.0250430321644337e-05,-1,80.97050187316482
1008,dowels,4,1.1189906704152854e-05,3,2.0250430321644337e-05,-1,80.97050187316482
1009,charred,4,1.1189906704152854e-05,3,2.0250430321644337e-05,-1,80.97050187316482
1010,announcement,4,1.1189906704152854e-05,3,2.0250430321644337e-05,-1,80.97050187316482
1011,bearings,4,1.1189906704152854e-05,3,2.0250430321644337e-05,-1,80.97050187316482
1012,squares,4,1.1189906704152854e-05,3,2.0250430321644337e-05,-1,80.97050187316482
1013,aluminized,4,1.1189906704152854e-05,3,2.0250430321644337e-05,-1,80.97050187316482
1014,transformer,4,1.1189906704152854e-05,3,2.0250430321644337e-05,-1,80.97050187316482
1015,typeface,4,1.1189906704152854e-05,3,2.0250430321644337e-05,-1,80.97050187316482
1016,full,4,1.1189906704152854e-05,3,2.0250430321644337e-05,-1,80.97050187316482
1017,earth,4,1.1189906704152854e-05,3,2.0250430321644337e-05,-1,80.97050187316482
1018,bill,4,1.1189906704152854e-05,3,2.0250430321644337e-05,-1,80.97050187316482
1019,velvetcovered,4,1.1189906704152854e-05,3,2.0250430321644337e-05,-1,80.97050187316482
1020,gimp,4,1.1189906704152854e-05,3,2.0250430321644337e-05,-1,80.97050187316482
1021,oxidized,4,1.1189906704152854e-05,3,2.0250430321644337e-05,-1,80.97050187316482
1022,library,4,1.1189906704152854e-05,3,2.0250430321644337e-05,-1,80.97050187316482
1023,food,4,1.1189906704152854e-05,3,2.0250430321644337e-05,-1,80.97050187316482
1024,rush,4,1.1189906704152854e-05,3,2.0250430321644337e-05,-1,80.97050187316482
1025,sugarlift,4,1.1189906704152854e-05,3,2.0250430321644337e-05,-1,80.97050187316482
1026,inside,4,1.1189906704152854e-05,3,2.0250430321644337e-05,-1,80.97050187316482
1027,laser,4,1.1189906704152854e-05,3,2.0250430321644337e-05,-1,80.97050187316482
1028,house,4,1.1189906704152854e-05,3,2.0250430321644337e-05,-1,80.97050187316482
1029,hole,4,1.1189906704152854e-05,3,2.0250430321644337e-05,-1,80.97050187316482
1030,housed,4,1.1189906704152854e-05,3,2.0250430321644337e-05,-1,80.97050187316482
1031,file,4,1.1189906704152854e-05,3,2.0250430321644337e-05,-1,80.97050187316482
1032,fragments,4,1.1189906704152854e-05,3,2.0250430321644337e-05,-1,80.97050187316482
1033,bark,4,1.1189906704152854e-05,3,2.0250430321644337e-05,-1,80.97050187316482
1034,uninked,4,1.1189906704152854e-05,3,2.0250430321644337e-05,-1,80.97050187316482
1035,primed,4,1.1189906704152854e-05,3,2.0250430321644337e-05,-1,80.97050187316482
1036,hook,4,1.1189906704152854e-05,3,2.0250430321644337e-05,-1,80.97050187316482
1037,english,4,1.1189906704152854e-05,3,2.0250430321644337e-05,-1,80.97050187316482
1038,castinjected,4,1.1189906704152854e-05,3,2.0250430321644337e-05,-1,80.97050187316482
1039,bruno,4,1.1189906704152854e-05,3,2.0250430321644337e-05,-1,80.97050187316482
1040,partly,4,1.1189906704152854e-05,3,2.0250430321644337e-05,-1,80.97050187316482
1041,purple,4,1.1189906704152854e-05,3,2.0250430321644337e-05,-1,80.97050187316482
1042,flat,4,1.1189906704152854e-05,3,2.0250430321644337e-05,-1,80.97050187316482
1043,fingerprint,4,1.1189906704152854e-05,3,2.0250430321644337e-05,-1,80.97050187316482
1044,adhesivebacked,4,1.1189906704152854e-05,3,2.0250430321644337e-05,-1,80.97050187316482
1045,magnets,4,1.1189906704152854e-05,3,2.0250430321644337e-05,-1,80.97050187316482
1046,complete,4,1.1189906704152854e-05,3,2.0250430321644337e-05,-1,80.97050187316482
1047,duration,4,1.1189906704152854e-05,3,2.0250430321644337e-05,-1,80.97050187316482
1048,blended,4,1.1189906704152854e-05,3,2.0250430321644337e-05,-1,80.97050187316482
1049,inking,4,1.1189906704152854e-05,3,2.0250430321644337e-05,-1,80.97050187316482
1050,flower,4,1.1189906704152854e-05,3,2.0250430321644337e-05,-1,80.97050187316482
1051,webbing,4,1.1189906704152854e-05,3,2.0250430321644337e-05,-1,80.97050187316482
1052,k,4,1.1189906704152854e-05,3,2.0250430321644337e-05,-1,80.97050187316482
1053,model,4,1.1189906704152854e-05,3,2.0250430321644337e-05,-1,80.97050187316482
1054,street,3,8.392430028114641e-06,3,2.0250430321644337e-05,0,141.2940024975531
1055,frosted,3,8.392430028114641e-06,3,2.0250430321644337e-05,0,141.2940024975531
1056,stuffed,3,8.392430028114641e-06,3,2.0250430321644337e-05,0,141.2940024975531
1057,pipe,3,8.392430028114641e-06,3,2.0250430321644337e-05,0,141.2940024975531
1058,artificial,3,8.392430028114641e-06,3,2.0250430321644337e-05,0,141.2940024975531
1059,dice,3,8.392430028114641e-06,3,2.0250430321644337e-05,0,141.2940024975531
1060,coins,3,8.392430028114641e-06,3,2.0250430321644337e-05,0,141.2940024975531
1061,definition,3,8.392430028114641e-06,3,2.0250430321644337e-05,0,141.2940024975531
1062,canister,3,8.392430028114641e-06,3,2.0250430321644337e-05,0,141.2940024975531
1063,pal,3,8.392430028114641e-06,3,2.0250430321644337e-05,0,141.2940024975531
1064,candle,3,8.392430028114641e-06,3,2.0250430321644337e-05,0,141.2940024975531
1065,installation,3,8.392430028114641e-06,3,2.0250430321644337e-05,0,141.2940024975531
1066,blood,3,8.392430028114641e-06,3,2.0250430321644337e-05,0,141.2940024975531
1067,shoes,3,8.392430028114641e-06,3,2.0250430321644337e-05,0,141.2940024975531
1068,pole,3,8.392430028114641e-06,3,2.0250430321644337e-05,0,141.2940024975531
1069,rug,3,8.392430028114641e-06,3,2.0250430321644337e-05,0,141.2940024975531
1070,polychromed,3,8.392430028114641e-06,3,2.0250430321644337e-05,0,141.2940024975531
1071,container,3,8.392430028114641e-06,3,2.0250430321644337e-05,0,141.2940024975531
1072,backed,3,8.392430028114641e-06,3,2.0250430321644337e-05,0,141.2940024975531
1073,glossy,3,8.392430028114641e-06,3,2.0250430321644337e-05,0,141.2940024975531
1074,feather,3,8.392430028114641e-06,3,2.0250430321644337e-05,0,141.2940024975531
1075,dish,3,8.392430028114641e-06,3,2.0250430321644337e-05,0,141.2940024975531
1076,confetti,3,8.392430028114641e-06,3,2.0250430321644337e-05,0,141.2940024975531
1077,manila,3,8.392430028114641e-06,3,2.0250430321644337e-05,0,141.2940024975531
1078,embossment,3,8.392430028114641e-06,2,1.3500286881096223e-05,-1,60.86266833170204
1079,needles,3,8.392430028114641e-06,2,1.3500286881096223e-05,-1,60.86266833170204
1080,bas,3,8.392430028114641e-06,2,1.3500286881096223e-05,-1,60.86266833170204
1081,batterypowered,3,8.392430028114641e-06,2,1.3500286881096223e-05,-1,60.86266833170204
1082,monitor,3,8.392430028114641e-06,2,1.3500286881096223e-05,-1,60.86266833170204
1083,coin,3,8.392430028114641e-06,2,1.3500286881096223e-05,-1,60.86266833170204
1084,stretched,3,8.392430028114641e-06,2,1.3500286881096223e-05,-1,60.86266833170204
1085,mailing,3,8.392430028114641e-06,2,1.3500286881096223e-05,-1,60.86266833170204
1086,packet,3,8.392430028114641e-06,2,1.3500286881096223e-05,-1,60.86266833170204
1087,goldplated,3,8.392430028114641e-06,2,1.3500286881096223e-05,-1,60.86266833170204
1088,contact,3,8.392430028114641e-06,2,1.3500286881096223e-05,-1,60.86266833170204
1089,animal,3,8.392430028114641e-06,2,1.3500286881096223e-05,-1,60.86266833170204
1090,player,3,8.392430028114641e-06,2,1.3500286881096223e-05,-1,60.86266833170204
1091,carpet,3,8.392430028114641e-06,2,1.3500286881096223e-05,-1,60.86266833170204
1092,patina,3,8.392430028114641e-06,2,1.3500286881096223e-05,-1,60.86266833170204
1093,kitakata,3,8.392430028114641e-06,2,1.3500286881096223e-05,-1,60.86266833170204
1094,kraft,3,8.392430028114641e-06,2,1.3500286881096223e-05,-1,60.86266833170204
1095,tile,3,8.392430028114641e-06,2,1.3500286881096223e-05,-1,60.86266833170204
1096,child,3,8.392430028114641e-06,2,1.3500286881096223e-05,-1,60.86266833170204
1097,fresco,3,8.392430028114641e-06,2,1.3500286881096223e-05,-1,60.86266833170204
1098,yet,3,8.392430028114641e-06,2,1.3500286881096223e-05,-1,60.86266833170204
1099,vivid,3,8.392430028114641e-06,2,1.3500286881096223e-05,-1,60.86266833170204
1100,pear,3,8.392430028114641e-06,2,1.3500286881096223e-05,-1,60.86266833170204
1101,fittings,3,8.392430028114641e-06,2,1.3500286881096223e-05,-1,60.86266833170204
1102,linseed,3,8.392430028114641e-06,2,1.3500286881096223e-05,-1,60.86266833170204
1103,particle,3,8.392430028114641e-06,2,1.3500286881096223e-05,-1,60.86266833170204
1104,buff,3,8.392430028114641e-06,2,1.3500286881096223e-05,-1,60.86266833170204
1105,brick,3,8.392430028114641e-06,2,1.3500286881096223e-05,-1,60.86266833170204
1106,polish,3,8.392430028114641e-06,2,1.3500286881096223e-05,-1,60.86266833170204
1107,photobooth,3,8.392430028114641e-06,2,1.3500286881096223e-05,-1,60.86266833170204
1108,tags,3,8.392430028114641e-06,2,1.3500286881096223e-05,-1,60.86266833170204
1109,coloring,3,8.392430028114641e-06,2,1.3500286881096223e-05,-1,60.86266833170204
1110,pan,3,8.392430028114641e-06,2,1.3500286881096223e-05,-1,60.86266833170204
1111,supports,3,8.392430028114641e-06,2,1.3500286881096223e-05,-1,60.86266833170204
1112,bromide,3,8.392430028114641e-06,2,1.3500286881096223e-05,-1,60.86266833170204
1113,binding,3,8.392430028114641e-06,2,1.3500286881096223e-05,-1,60.86266833170204
1114,edge,3,8.392430028114641e-06,2,1.3500286881096223e-05,-1,60.86266833170204
1115,shellac,3,8.392430028114641e-06,2,1.3500286881096223e-05,-1,60.86266833170204
1116,software,3,8.392430028114641e-06,2,1.3500286881096223e-05,-1,60.86266833170204
1117,vials,3,8.392430028114641e-06,2,1.3500286881096223e-05,-1,60.86266833170204
1118,heat,3,8.392430028114641e-06,2,1.3500286881096223e-05,-1,60.86266833170204
1119,skin,3,8.392430028114641e-06,2,1.3500286881096223e-05,-1,60.86266833170204
1120,boat,3,8.392430028114641e-06,2,1.3500286881096223e-05,-1,60.86266833170204
1121,silverpoint,3,8.392430028114641e-06,2,1.3500286881096223e-05,-1,60.86266833170204
1122,sycamore,3,8.392430028114641e-06,2,1.3500286881096223e-05,-1,60.86266833170204
1123,flexible,3,8.392430028114641e-06,2,1.3500286881096223e-05,-1,60.86266833170204
1124,sponge,3,8.392430028114641e-06,2,1.3500286881096223e-05,-1,60.86266833170204
1125,bodycolor,3,8.392430028114641e-06,2,1.3500286881096223e-05,-1,60.86266833170204
1126,belt,3,8.392430028114641e-06,2,1.3500286881096223e-05,-1,60.86266833170204
1127,offwhite,3,8.392430028114641e-06,2,1.3500286881096223e-05,-1,60.86266833170204
1128,needle,3,8.392430028114641e-06,2,1.3500286881096223e-05,-1,60.86266833170204
1129,suit,3,8.392430028114641e-06,2,1.3500286881096223e-05,-1,60.86266833170204
1130,clothcovered,3,8.392430028114641e-06,2,1.3500286881096223e-05,-1,60.86266833170204
1131,gelatinsilver,3,8.392430028114641e-06,2,1.3500286881096223e-05,-1,60.86266833170204
1132,flexi,3,8.392430028114641e-06,2,1.3500286881096223e-05,-1,60.86266833170204
1133,scale,3,8.392430028114641e-06,2,1.3500286881096223e-05,-1,60.86266833170204
1134,invitation,3,8.392430028114641e-06,2,1.3500286881096223e-05,-1,60.86266833170204
1135,socket,3,8.392430028114641e-06,2,1.3500286881096223e-05,-1,60.86266833170204
1136,statement,3,8.392430028114641e-06,2,1.3500286881096223e-05,-1,60.86266833170204
1137,oilbased,3,8.392430028114641e-06,2,1.3500286881096223e-05,-1,60.86266833170204
1138,canvasboard,3,8.392430028114641e-06,2,1.3500286881096223e-05,-1,60.86266833170204
1139,flag,3,8.392430028114641e-06,2,1.3500286881096223e-05,-1,60.86266833170204
1140,freundlich,3,8.392430028114641e-06,2,1.3500286881096223e-05,-1,60.86266833170204
1141,franz,3,8.392430028114641e-06,2,1.3500286881096223e-05,-1,60.86266833170204
1142,goldbaum,3,8.392430028114641e-06,2,1.3500286881096223e-05,-1,60.86266833170204
1143,bird,3,8.392430028114641e-06,2,1.3500286881096223e-05,-1,60.86266833170204
1144,arthur,3,8.392430028114641e-06,2,1.3500286881096223e-05,-1,60.86266833170204
1145,sheeting,3,8.392430028114641e-06,2,1.3500286881096223e-05,-1,60.86266833170204
1146,stocking,3,8.392430028114641e-06,2,1.3500286881096223e-05,-1,60.86266833170204
1147,incomplete,3,8.392430028114641e-06,2,1.3500286881096223e-05,-1,60.86266833170204
1148,strohmeyer,3,8.392430028114641e-06,2,1.3500286881096223e-05,-1,60.86266833170204
1149,ottheinrich,3,8.392430028114641e-06,2,1.3500286881096223e-05,-1,60.86266833170204
1150,abraded,3,8.392430028114641e-06,2,1.3500286881096223e-05,-1,60.86266833170204
1151,beam,3,8.392430028114641e-06,2,1.3500286881096223e-05,-1,60.86266833170204
1152,television,3,8.392430028114641e-06,2,1.3500286881096223e-05,-1,60.86266833170204
1153,fly,3,8.392430028114641e-06,2,1.3500286881096223e-05,-1,60.86266833170204
1154,thirtythree,3,8.392430028114641e-06,2,1.3500286881096223e-05,-1,60.86266833170204
1155,photogravure\r\n,3,8.392430028114641e-06,2,1.3500286881096223e-05,-1,60.86266833170204
1156,pattern,3,8.392430028114641e-06,2,1.3500286881096223e-05,-1,60.86266833170204
1157,graphite\r\n,3,8.392430028114641e-06,2,1.3500286881096223e-05,-1,60.86266833170204
1158,herbert,3,8.392430028114641e-06,2,1.3500286881096223e-05,-1,60.86266833170204
1159,mud,3,8.392430028114641e-06,2,1.3500286881096223e-05,-1,60.86266833170204
1160,embedded,3,8.392430028114641e-06,2,1.3500286881096223e-05,-1,60.86266833170204
1161,printed\r\n,3,8.392430028114641e-06,2,1.3500286881096223e-05,-1,60.86266833170204
1162,second,3,8.392430028114641e-06,2,1.3500286881096223e-05,-1,60.86266833170204
1163,tree,3,8.392430028114641e-06,2,1.3500286881096223e-05,-1,60.86266833170204
1164,g,3,8.392430028114641e-06,2,1.3500286881096223e-05,-1,60.86266833170204
1165,eye,3,8.392430028114641e-06,2,1.3500286881096223e-05,-1,60.86266833170204
1166,trash,3,8.392430028114641e-06,2,1.3500286881096223e-05,-1,60.86266833170204
1167,schad,3,8.392430028114641e-06,2,1.3500286881096223e-05,-1,60.86266833170204
1168,progressive,3,8.392430028114641e-06,2,1.3500286881096223e-05,-1,60.86266833170204
1169,bookplate,3,8.392430028114641e-06,2,1.3500286881096223e-05,-1,60.86266833170204
1170,fiftyfour,3,8.392430028114641e-06,2,1.3500286881096223e-05,-1,60.86266833170204
1171,cutand,3,8.392430028114641e-06,2,1.3500286881096223e-05,-1,60.86266833170204
1172,computer,3,8.392430028114641e-06,2,1.3500286881096223e-05,-1,60.86266833170204
1173,potato,3,8.392430028114641e-06,2,1.3500286881096223e-05,-1,60.86266833170204
1174,berlit,3,8.392430028114641e-06,2,1.3500286881096223e-05,-1,60.86266833170204
1175,october,3,8.392430028114641e-06,2,1.3500286881096223e-05,-1,60.86266833170204
1176,headpieces,3,8.392430028114641e-06,2,1.3500286881096223e-05,-1,60.86266833170204
1177,sculpture,3,8.392430028114641e-06,2,1.3500286881096223e-05,-1,60.86266833170204
1178,rüdiger,3,8.392430028114641e-06,2,1.3500286881096223e-05,-1,60.86266833170204
1179,spiral,3,8.392430028114641e-06,2,1.3500286881096223e-05,-1,60.86266833170204
1180,decorative,3,8.392430028114641e-06,2,1.3500286881096223e-05,-1,60.86266833170204
1181,urethane,3,8.392430028114641e-06,2,1.3500286881096223e-05,-1,60.86266833170204
1182,beye,3,8.392430028114641e-06,2,1.3500286881096223e-05,-1,60.86266833170204
1183,christian,3,8.392430028114641e-06,2,1.3500286881096223e-05,-1,60.86266833170204
1184,w,3,8.392430028114641e-06,2,1.3500286881096223e-05,-1,60.86266833170204
1185,optical,2,5.594953352076427e-06,2,1.3500286881096223e-05,0,141.2940024975531
1186,deck,2,5.594953352076427e-06,2,1.3500286881096223e-05,0,141.2940024975531
1187,slip,2,5.594953352076427e-06,2,1.3500286881096223e-05,0,141.2940024975531
1188,knob,2,5.594953352076427e-06,2,1.3500286881096223e-05,0,141.2940024975531
1189,sound\r\n,2,5.594953352076427e-06,2,1.3500286881096223e-05,0,141.2940024975531
1190,dowel,2,5.594953352076427e-06,2,1.3500286881096223e-05,0,141.2940024975531
1191,date,2,5.594953352076427e-06,2,1.3500286881096223e-05,0,141.2940024975531
1192,jerzy,2,5.594953352076427e-06,2,1.3500286881096223e-05,0,141.2940024975531
1193,tempered,2,5.594953352076427e-06,2,1.3500286881096223e-05,0,141.2940024975531
1194,carboard,2,5.594953352076427e-06,2,1.3500286881096223e-05,0,141.2940024975531
1195,sixchannel,2,5.594953352076427e-06,2,1.3500286881096223e-05,0,141.2940024975531
1196,photoradiogram,2,5.594953352076427e-06,2,1.3500286881096223e-05,0,141.2940024975531
1197,tabletop,2,5.594953352076427e-06,2,1.3500286881096223e-05,0,141.2940024975531
1198,imprint,2,5.594953352076427e-06,2,1.3500286881096223e-05,0,141.2940024975531
1199,cups,2,5.594953352076427e-06,2,1.3500286881096223e-05,0,141.2940024975531
1200,chemical,2,5.594953352076427e-06,2,1.3500286881096223e-05,0,141.2940024975531
1201,briefcase,2,5.594953352076427e-06,2,1.3500286881096223e-05,0,141.2940024975531
1202,hulewicz,2,5.594953352076427e-06,2,1.3500286881096223e-05,0,141.2940024975531
1203,pressure,2,5.594953352076427e-06,2,1.3500286881096223e-05,0,141.2940024975531
1204,heinrichsalze,2,5.594953352076427e-06,2,1.3500286881096223e-05,0,141.2940024975531
1205,pierced,2,5.594953352076427e-06,2,1.3500286881096223e-05,0,141.2940024975531
1206,cedar,2,5.594953352076427e-06,2,1.3500286881096223e-05,0,141.2940024975531
1207,paper\r\nh,2,5.594953352076427e-06,2,1.3500286881096223e-05,0,141.2940024975531
1208,rabbit,2,5.594953352076427e-06,2,1.3500286881096223e-05,0,141.2940024975531
1209,thermoplastic,2,5.594953352076427e-06,2,1.3500286881096223e-05,0,141.2940024975531
1210,paper\r\ng,2,5.594953352076427e-06,2,1.3500286881096223e-05,0,141.2940024975531
1211,lamps,2,5.594953352076427e-06,2,1.3500286881096223e-05,0,141.2940024975531
1212,impact,2,5.594953352076427e-06,2,1.3500286881096223e-05,0,141.2940024975531
1213,hoerle,2,5.594953352076427e-06,2,1.3500286881096223e-05,0,141.2940024975531
1214,quilted,2,5.594953352076427e-06,2,1.3500286881096223e-05,0,141.2940024975531
1215,created,2,5.594953352076427e-06,2,1.3500286881096223e-05,0,141.2940024975531
1216,rawhide,2,5.594953352076427e-06,2,1.3500286881096223e-05,0,141.2940024975531
1217,painting,2,5.594953352076427e-06,2,1.3500286881096223e-05,0,141.2940024975531
1218,cowhide,2,5.594953352076427e-06,2,1.3500286881096223e-05,0,141.2940024975531
1219,documenting,2,5.594953352076427e-06,2,1.3500286881096223e-05,0,141.2940024975531
1220,threesheet,2,5.594953352076427e-06,2,1.3500286881096223e-05,0,141.2940024975531
1221,lenses,2,5.594953352076427e-06,2,1.3500286881096223e-05,0,141.2940024975531
1222,traces,2,5.594953352076427e-06,2,1.3500286881096223e-05,0,141.2940024975531
1223,matchbox,2,5.594953352076427e-06,2,1.3500286881096223e-05,0,141.2940024975531
1224,cigarettes,2,5.594953352076427e-06,2,1.3500286881096223e-05,0,141.2940024975531
1225,augusta,2,5.594953352076427e-06,2,1.3500286881096223e-05,0,141.2940024975531
1226,wild,2,5.594953352076427e-06,2,1.3500286881096223e-05,0,141.2940024975531
1227,zitzewitz,2,5.594953352076427e-06,2,1.3500286881096223e-05,0,141.2940024975531
1228,stanislaw,2,5.594953352076427e-06,2,1.3500286881096223e-05,0,141.2940024975531
1229,luis,2,5.594953352076427e-06,2,1.3500286881096223e-05,0,141.2940024975531
1230,julius,2,5.594953352076427e-06,2,1.3500286881096223e-05,0,141.2940024975531
1231,gun,2,5.594953352076427e-06,2,1.3500286881096223e-05,0,141.2940024975531
1232,shot,2,5.594953352076427e-06,2,1.3500286881096223e-05,0,141.2940024975531
1233,h,2,5.594953352076427e-06,2,1.3500286881096223e-05,0,141.2940024975531
1234,reworked,2,5.594953352076427e-06,2,1.3500286881096223e-05,0,141.2940024975531
1235,kubicki,2,5.594953352076427e-06,2,1.3500286881096223e-05,0,141.2940024975531
1236,heise,2,5.594953352076427e-06,2,1.3500286881096223e-05,0,141.2940024975531
1237,handtinted,2,5.594953352076427e-06,2,1.3500286881096223e-05,0,141.2940024975531
1238,katharina,2,5.594953352076427e-06,2,1.3500286881096223e-05,0,141.2940024975531
1239,kaufmann,2,5.594953352076427e-06,2,1.3500286881096223e-05,0,141.2940024975531
1240,“,2,5.594953352076427e-06,2,1.3500286881096223e-05,0,141.2940024975531
1241,tie,2,5.594953352076427e-06,2,1.3500286881096223e-05,0,141.2940024975531
1242,baseball,2,5.594953352076427e-06,2,1.3500286881096223e-05,0,141.2940024975531
1243,”,2,5.594953352076427e-06,2,1.3500286881096223e-05,0,141.2940024975531
1244,length,2,5.594953352076427e-06,2,1.3500286881096223e-05,0,141.2940024975531
1245,graphics,2,5.594953352076427e-06,2,1.3500286881096223e-05,0,141.2940024975531
1246,glaze,2,5.594953352076427e-06,2,1.3500286881096223e-05,0,141.2940024975531
1247,british,2,5.594953352076427e-06,2,1.3500286881096223e-05,0,141.2940024975531
1248,american,2,5.594953352076427e-06,2,1.3500286881096223e-05,0,141.2940024975531
1249,multimedia,2,5.594953352076427e-06,2,1.3500286881096223e-05,0,141.2940024975531
1250,plug,2,5.594953352076427e-06,2,1.3500286881096223e-05,0,141.2940024975531
1251,magnesium,2,5.594953352076427e-06,2,1.3500286881096223e-05,0,141.2940024975531
1252,placemat,2,5.594953352076427e-06,2,1.3500286881096223e-05,0,141.2940024975531
1253,coil,2,5.594953352076427e-06,2,1.3500286881096223e-05,0,141.2940024975531
1254,grass,2,5.594953352076427e-06,2,1.3500286881096223e-05,0,141.2940024975531
1255,drawn,2,5.594953352076427e-06,2,1.3500286881096223e-05,0,141.2940024975531
1256,chewing,2,5.594953352076427e-06,2,1.3500286881096223e-05,0,141.2940024975531
1257,total,2,5.594953352076427e-06,2,1.3500286881096223e-05,0,141.2940024975531
1258,après,2,5.594953352076427e-06,2,1.3500286881096223e-05,0,141.2940024975531
1259,decal,2,5.594953352076427e-06,2,1.3500286881096223e-05,0,141.2940024975531
1260,der,2,5.594953352076427e-06,2,1.3500286881096223e-05,0,141.2940024975531
1261,mixografia,2,5.594953352076427e-06,2,1.3500286881096223e-05,0,141.2940024975531
1262,disks,2,5.594953352076427e-06,2,1.3500286881096223e-05,0,141.2940024975531
1263,support,2,5.594953352076427e-06,2,1.3500286881096223e-05,0,141.2940024975531
1264,knife,2,5.594953352076427e-06,2,1.3500286881096223e-05,0,141.2940024975531
1265,pads,2,5.594953352076427e-06,2,1.3500286881096223e-05,0,141.2940024975531
1266,veneered,2,5.594953352076427e-06,2,1.3500286881096223e-05,0,141.2940024975531
1267,cinema,2,5.594953352076427e-06,2,1.3500286881096223e-05,0,141.2940024975531
1268,wrap,2,5.594953352076427e-06,2,1.3500286881096223e-05,0,141.2940024975531
1269,tar,2,5.594953352076427e-06,2,1.3500286881096223e-05,0,141.2940024975531
1270,following,2,5.594953352076427e-06,2,1.3500286881096223e-05,0,141.2940024975531
1271,human,2,5.594953352076427e-06,2,1.3500286881096223e-05,0,141.2940024975531
1272,acidetched,2,5.594953352076427e-06,2,1.3500286881096223e-05,0,141.2940024975531
1273,patterned,2,5.594953352076427e-06,2,1.3500286881096223e-05,0,141.2940024975531
