,word,wordcount,percentage
1279,000,7,4.725100408383678e-05
1835,lasersintered,7,4.725100408383678e-05
794,dry,7,4.725100408383678e-05
912,key,7,4.725100408383678e-05
1324,fiberboard,7,4.725100408383678e-05
1845,paper\r\nc,7,4.725100408383678e-05
1635,diptych,7,4.725100408383678e-05
3192,channel,7,4.725100408383678e-05
3188,giclée,7,4.725100408383678e-05
3156,logo,7,4.725100408383678e-05
1656,joined,7,4.725100408383678e-05
884,powdered,7,4.725100408383678e-05
933,ii,7,4.725100408383678e-05
935,er,7,4.725100408383678e-05
3143,clipped,7,4.725100408383678e-05
966,assemblage,7,4.725100408383678e-05
1846,paper\r\ne,7,4.725100408383678e-05
1451,vitrine,7,4.725100408383678e-05
1344,gauze,7,4.725100408383678e-05
1946,rhinestones,7,4.725100408383678e-05
1028,raised,7,4.725100408383678e-05
1037,animal,7,4.725100408383678e-05
1049,container,7,4.725100408383678e-05
2891,live,7,4.725100408383678e-05
3241,0inch,7,4.725100408383678e-05
2824,otto,7,4.725100408383678e-05
2823,schuler,7,4.725100408383678e-05
1106,soap,7,4.725100408383678e-05
2808,erich,7,4.725100408383678e-05
2117,elements,7,4.725100408383678e-05
1248,shoes,7,4.725100408383678e-05
3877,solarized,7,4.725100408383678e-05
149,honeycomb,7,4.725100408383678e-05
139,expanded,7,4.725100408383678e-05
36,transparent,7,4.725100408383678e-05
266,lycra,7,4.725100408383678e-05
159,blown,7,4.725100408383678e-05
605,pair,7,4.725100408383678e-05
234,yarn,7,4.725100408383678e-05
660,frontispiece,7,4.725100408383678e-05
273,coating,7,4.725100408383678e-05
291,core,7,4.725100408383678e-05
558,new,7,4.725100408383678e-05
703,painting,7,4.725100408383678e-05
428,satin,7,4.725100408383678e-05
435,display,7,4.725100408383678e-05
168,electrical,7,4.725100408383678e-05
319,woodfired,7,4.725100408383678e-05
1489,stuffed,6,4.050086064328867e-05
1980,sculptures,6,4.050086064328867e-05
165,cedar,6,4.050086064328867e-05
2534,name,6,4.050086064328867e-05
2056,rom,6,4.050086064328867e-05
113,aluminium,6,4.050086064328867e-05
241,kevlar,6,4.050086064328867e-05
1025,proofs,6,4.050086064328867e-05
598,plus,6,4.050086064328867e-05
3255,mini,6,4.050086064328867e-05
1038,blood,6,4.050086064328867e-05
1043,liftground,6,4.050086064328867e-05
3757,vitreous,6,4.050086064328867e-05
787,mud,6,4.050086064328867e-05
1521,alkyd,6,4.050086064328867e-05
1507,candles,6,4.050086064328867e-05
986,flash,6,4.050086064328867e-05
714,holes,6,4.050086064328867e-05
896,paper\r\ng,6,4.050086064328867e-05
1565,chocolate,6,4.050086064328867e-05
680,braille,6,4.050086064328867e-05
190,casting,6,4.050086064328867e-05
2608,postit,6,4.050086064328867e-05
2825,freundlich,6,4.050086064328867e-05
311,brushed,6,4.050086064328867e-05
661,twentyone,6,4.050086064328867e-05
2829,seiwert,6,4.050086064328867e-05
939,gilded,6,4.050086064328867e-05
2840,krapp,6,4.050086064328867e-05
1917,paper\r\na,6,4.050086064328867e-05
1923,paper\r\nf,6,4.050086064328867e-05
303,clear,6,4.050086064328867e-05
1079,twentysix,6,4.050086064328867e-05
1095,mixografia®,6,4.050086064328867e-05
3570,child,6,4.050086064328867e-05
3571,yet,6,4.050086064328867e-05
2184,interactive,6,4.050086064328867e-05
1208,backed,6,4.050086064328867e-05
1211,inking,6,4.050086064328867e-05
1212,blended,6,4.050086064328867e-05
2312,pcabs,6,4.050086064328867e-05
62,rice,6,4.050086064328867e-05
3028,street,6,4.050086064328867e-05
1309,paste,6,4.050086064328867e-05
421,polish,6,4.050086064328867e-05
1305,bolts,6,4.050086064328867e-05
2288,rigid,6,4.050086064328867e-05
2220,items,6,4.050086064328867e-05
1292,tar,6,4.050086064328867e-05
2271,generative,6,4.050086064328867e-05
2270,rhinoceros,6,4.050086064328867e-05
2231,hd,6,4.050086064328867e-05
1282,miniature,6,4.050086064328867e-05
1198,dark,6,4.050086064328867e-05
1196,fortyfour,6,4.050086064328867e-05
2175,powdercoated,6,4.050086064328867e-05
1396,covered,6,4.050086064328867e-05
2441,sealed,6,4.050086064328867e-05
886,doctors,6,4.050086064328867e-05
2427,ephemera,6,4.050086064328867e-05
544,spine,6,4.050086064328867e-05
2422,fifty,6,4.050086064328867e-05
2417,matches,6,4.050086064328867e-05
2099,lambda,6,4.050086064328867e-05
1127,raw,6,4.050086064328867e-05
1174,tools,6,4.050086064328867e-05
401,glassreinforced,6,4.050086064328867e-05
1135,thermal,6,4.050086064328867e-05
1378,shelf,6,4.050086064328867e-05
1141,soup,6,4.050086064328867e-05
156,knitted,6,4.050086064328867e-05
2375,minutes,6,4.050086064328867e-05
1173,collé\r\n,6,4.050086064328867e-05
2809,gehre,6,4.050086064328867e-05
147,titanium,6,4.050086064328867e-05
826,velcro,6,4.050086064328867e-05
1693,pink,6,4.050086064328867e-05
2793,jacob,6,4.050086064328867e-05
3859,reworked,6,4.050086064328867e-05
3850,cardboard\r\n,6,4.050086064328867e-05
3437,pale,6,4.050086064328867e-05
1779,eyeballs,6,4.050086064328867e-05
1669,flashe,6,4.050086064328867e-05
2695,empty,6,4.050086064328867e-05
2794,hirsch,6,4.050086064328867e-05
2802,tappert,6,4.050086064328867e-05
848,sheeting,6,4.050086064328867e-05
24,frosted,6,4.050086064328867e-05
789,thin,6,4.050086064328867e-05
2741,sewing,6,4.050086064328867e-05
3580,inv,5,3.3750717202740556e-05
731,june,5,3.3750717202740556e-05
2792,richter,5,3.3750717202740556e-05
982,handpainted,5,3.3750717202740556e-05
1343,papiermâché,5,3.3750717202740556e-05
2791,hans,5,3.3750717202740556e-05
2340,magnetic,5,3.3750717202740556e-05
2023,cherry,5,3.3750717202740556e-05
452,mask,5,3.3750717202740556e-05
1179,calendar,5,3.3750717202740556e-05
2037,boots,5,3.3750717202740556e-05
1058,hinged,5,3.3750717202740556e-05
1105,chain,5,3.3750717202740556e-05
642,laid,5,3.3750717202740556e-05
449,tube,5,3.3750717202740556e-05
3510,artforum,5,3.3750717202740556e-05
1444,sixchannel,5,3.3750717202740556e-05
2844,heinrichsalze,5,3.3750717202740556e-05
2843,luis,5,3.3750717202740556e-05
2842,heise,5,3.3750717202740556e-05
2841,katharina,5,3.3750717202740556e-05
1439,loop,5,3.3750717202740556e-05
3000,issued,5,3.3750717202740556e-05
1504,sign,5,3.3750717202740556e-05
1619,heat,5,3.3750717202740556e-05
409,resin\r\n,5,3.3750717202740556e-05
1368,amplifier,5,3.3750717202740556e-05
3214,us,5,3.3750717202740556e-05
1726,sequins,5,3.3750717202740556e-05
1035,bite,5,3.3750717202740556e-05
2140,use,5,3.3750717202740556e-05
381,milk,5,3.3750717202740556e-05
1018,english,5,3.3750717202740556e-05
3706,onepiece,5,3.3750717202740556e-05
3705,infant,5,3.3750717202740556e-05
1993,airplane,5,3.3750717202740556e-05
1482,fivechannel,5,3.3750717202740556e-05
591,fragments,5,3.3750717202740556e-05
1156,window,5,3.3750717202740556e-05
3761,cutandmounted,5,3.3750717202740556e-05
411,slate,5,3.3750717202740556e-05
2409,carpet,5,3.3750717202740556e-05
1485,slide,5,3.3750717202740556e-05
1979,beads,5,3.3750717202740556e-05
1353,branches,5,3.3750717202740556e-05
1041,billboard,5,3.3750717202740556e-05
258,reinforced,5,3.3750717202740556e-05
1492,cigarette,5,3.3750717202740556e-05
1351,tin,5,3.3750717202740556e-05
1384,cellophane,5,3.3750717202740556e-05
1496,figure,5,3.3750717202740556e-05
1045,iris,5,3.3750717202740556e-05
3254,mac,5,3.3750717202740556e-05
1388,roll,5,3.3750717202740556e-05
1393,forged,5,3.3750717202740556e-05
2837,maetzel,5,3.3750717202740556e-05
2316,information,5,3.3750717202740556e-05
528,fortytwo,5,3.3750717202740556e-05
2836,emil,5,3.3750717202740556e-05
907,floor,5,3.3750717202740556e-05
1249,confetti,5,3.3750717202740556e-05
1290,screened,5,3.3750717202740556e-05
1851,excrement,5,3.3750717202740556e-05
2736,scroll,5,3.3750717202740556e-05
1093,plated,5,3.3750717202740556e-05
2816,ines,5,3.3750717202740556e-05
1682,transparency,5,3.3750717202740556e-05
52,photoelectrostatic,5,3.3750717202740556e-05
2817,wetzel,5,3.3750717202740556e-05
2818,josef,5,3.3750717202740556e-05
3403,olympic,5,3.3750717202740556e-05
2315,geographic,5,3.3750717202740556e-05
3038,coupler,5,3.3750717202740556e-05
318,unglazed,5,3.3750717202740556e-05
3063,”,5,3.3750717202740556e-05
3043,occupied,5,3.3750717202740556e-05
1582,methacrylate,5,3.3750717202740556e-05
216,upholstery,5,3.3750717202740556e-05
1255,german,5,3.3750717202740556e-05
1078,cup,5,3.3750717202740556e-05
1756,incised,5,3.3750717202740556e-05
3061,“,5,3.3750717202740556e-05
2810,hoerle,5,3.3750717202740556e-05
1598,coal,5,3.3750717202740556e-05
3391,asphalt,5,3.3750717202740556e-05
2254,processing,5,3.3750717202740556e-05
2253,presstype,5,3.3750717202740556e-05
565,tissue,5,3.3750717202740556e-05
721,musical,5,3.3750717202740556e-05
2805,arthur,5,3.3750717202740556e-05
2251,related,5,3.3750717202740556e-05
3165,prospectus,5,3.3750717202740556e-05
1867,crumpled,5,3.3750717202740556e-05
284,flowers,5,3.3750717202740556e-05
2193,spread,5,3.3750717202740556e-05
1218,drawn,5,3.3750717202740556e-05
2197,beans,5,3.3750717202740556e-05
2300,illustrator,5,3.3750717202740556e-05
2902,museum,5,3.3750717202740556e-05
1101,wrapping,5,3.3750717202740556e-05
921,applied,5,3.3750717202740556e-05
185,natural,5,3.3750717202740556e-05
3505,collages\r\n\r\n,5,3.3750717202740556e-05
768,bill,5,3.3750717202740556e-05
2040,wheels,5,3.3750717202740556e-05
929,sx0,5,3.3750717202740556e-05
3507,text\r\n,5,3.3750717202740556e-05
2908,refrigerator,5,3.3750717202740556e-05
2313,esri,5,3.3750717202740556e-05
869,graphic,5,3.3750717202740556e-05
1235,addition,5,3.3750717202740556e-05
2832,von,5,3.3750717202740556e-05
1611,borosilicate,5,3.3750717202740556e-05
2314,arcgis,5,3.3750717202740556e-05
3508,text\r\n\r\n\r\n,5,3.3750717202740556e-05
3067,creamcolored,5,3.3750717202740556e-05
2745,belt,5,3.3750717202740556e-05
3087,perfect,5,3.3750717202740556e-05
75,original,4,2.7000573762192447e-05
397,ash,4,2.7000573762192447e-05
293,skin,4,2.7000573762192447e-05
2135,lp,4,2.7000573762192447e-05
563,twentyseven,4,2.7000573762192447e-05
559,york,4,2.7000573762192447e-05
2456,eightchannel,4,2.7000573762192447e-05
3132,imitation,4,2.7000573762192447e-05
2115,caps,4,2.7000573762192447e-05
2947,knife,4,2.7000573762192447e-05
2428,props,4,2.7000573762192447e-05
824,ice,4,2.7000573762192447e-05
1735,cutandwoven,4,2.7000573762192447e-05
2686,dvdr,4,2.7000573762192447e-05
751,part,4,2.7000573762192447e-05
131,perspex,4,2.7000573762192447e-05
395,filter,4,2.7000573762192447e-05
2939,viewing,4,2.7000573762192447e-05
2469,packet,4,2.7000573762192447e-05
3101,group,4,2.7000573762192447e-05
1146,thai,4,2.7000573762192447e-05
1367,stereo,4,2.7000573762192447e-05
269,steel\r\n,4,2.7000573762192447e-05
1329,house,4,2.7000573762192447e-05
1715,lighting,4,2.7000573762192447e-05
1323,mediumdensity,4,2.7000573762192447e-05
3089,mailing,4,2.7000573762192447e-05
3011,plush,4,2.7000573762192447e-05
1314,tile,4,2.7000573762192447e-05
765,rolled,4,2.7000573762192447e-05
1697,address,4,2.7000573762192447e-05
3070,modern,4,2.7000573762192447e-05
338,pvccoated,4,2.7000573762192447e-05
774,gessoed,4,2.7000573762192447e-05
1294,compound,4,2.7000573762192447e-05
3064,size,4,2.7000573762192447e-05
795,linseed,4,2.7000573762192447e-05
2227,lamp,4,2.7000573762192447e-05
1246,pebbles,4,2.7000573762192447e-05
337,epoxycoated,4,2.7000573762192447e-05
282,form,4,2.7000573762192447e-05
1258,sandpaper,4,2.7000573762192447e-05
437,nickel,4,2.7000573762192447e-05
1264,shoe,4,2.7000573762192447e-05
82,spiralbound,4,2.7000573762192447e-05
812,tea,4,2.7000573762192447e-05
1336,fasteners,4,2.7000573762192447e-05
1340,weatherproof,4,2.7000573762192447e-05
1350,lamps,4,2.7000573762192447e-05
1148,paintstick,4,2.7000573762192447e-05
1149,slipcase,4,2.7000573762192447e-05
2389,pouch,4,2.7000573762192447e-05
3118,glossy,4,2.7000573762192447e-05
3600,cassette\r\n,4,2.7000573762192447e-05
1358,tubes,4,2.7000573762192447e-05
1723,ultrachrome,4,2.7000573762192447e-05
261,resincoated,4,2.7000573762192447e-05
3699,bottled,4,2.7000573762192447e-05
2156,polycaprolactone,4,2.7000573762192447e-05
475,foldout,4,2.7000573762192447e-05
2348,adobe,4,2.7000573762192447e-05
1717,board\r\n,4,2.7000573762192447e-05
3438,steelbacked,4,2.7000573762192447e-05
1716,twoway,4,2.7000573762192447e-05
1175,heatsensitive,4,2.7000573762192447e-05
1176,solution,4,2.7000573762192447e-05
3107,draft,4,2.7000573762192447e-05
268,welded,4,2.7000573762192447e-05
155,fiberglassreinforced,4,2.7000573762192447e-05
1083,translucent,4,2.7000573762192447e-05
1185,folding,4,2.7000573762192447e-05
2062,unit,4,2.7000573762192447e-05
1466,balsa,4,2.7000573762192447e-05
732,gallery,4,2.7000573762192447e-05
2009,around,4,2.7000573762192447e-05
3381,simulation,4,2.7000573762192447e-05
2647,small,4,2.7000573762192447e-05
669,portrait,4,2.7000573762192447e-05
2533,scores,4,2.7000573762192447e-05
2645,fluxus,4,2.7000573762192447e-05
608,gloves,4,2.7000573762192447e-05
3771,terrycloth,4,2.7000573762192447e-05
1017,stenciled,4,2.7000573762192447e-05
3372,created,4,2.7000573762192447e-05
925,seleniumtoned,4,2.7000573762192447e-05
603,hammer,4,2.7000573762192447e-05
1024,final,4,2.7000573762192447e-05
2785,slodki,4,2.7000573762192447e-05
383,burlap,4,2.7000573762192447e-05
2784,marcel,4,2.7000573762192447e-05
2783,schad,4,2.7000573762192447e-05
2521,theater,4,2.7000573762192447e-05
191,highdensity,4,2.7000573762192447e-05
3763,timberland,4,2.7000573762192447e-05
2881,arndt,4,2.7000573762192447e-05
384,contact,4,2.7000573762192447e-05
2535,manilla,4,2.7000573762192447e-05
2537,written,4,2.7000573762192447e-05
936,cibachrome,4,2.7000573762192447e-05
1934,grease,4,2.7000573762192447e-05
1910,cigarettes,4,2.7000573762192447e-05
1541,straws,4,2.7000573762192447e-05
1914,gum,4,2.7000573762192447e-05
970,treated,4,2.7000573762192447e-05
231,nickelplated,4,2.7000573762192447e-05
1526,bookcase,4,2.7000573762192447e-05
946,photogram,4,2.7000573762192447e-05
3521,documents,4,2.7000573762192447e-05
1545,tulle,4,2.7000573762192447e-05
2830,bampi,4,2.7000573762192447e-05
1617,shibori,4,2.7000573762192447e-05
1510,camera,4,2.7000573762192447e-05
163,beechwood,4,2.7000573762192447e-05
940,lettering,4,2.7000573762192447e-05
1506,benches,4,2.7000573762192447e-05
1777,sixty,4,2.7000573762192447e-05
2553,flux,4,2.7000573762192447e-05
862,pushpins,4,2.7000573762192447e-05
1495,pack,4,2.7000573762192447e-05
1552,prosthetic,4,2.7000573762192447e-05
1464,granite,4,2.7000573762192447e-05
1030,hardware,4,2.7000573762192447e-05
2012,artificial,4,2.7000573762192447e-05
3197,action,4,2.7000573762192447e-05
2812,herbert,4,2.7000573762192447e-05
2026,music,4,2.7000573762192447e-05
220,melamine,4,2.7000573762192447e-05
192,bakelite,4,2.7000573762192447e-05
1587,elektex,4,2.7000573762192447e-05
1833,cad,4,2.7000573762192447e-05
1446,piano,4,2.7000573762192447e-05
242,pile,4,2.7000573762192447e-05
3368,matted,4,2.7000573762192447e-05
2039,magnets,4,2.7000573762192447e-05
1591,pillow,4,2.7000573762192447e-05
1595,ir,4,2.7000573762192447e-05
3178,edits,4,2.7000573762192447e-05
3564,×,4,2.7000573762192447e-05
2471,fishing,4,2.7000573762192447e-05
1794,costume,4,2.7000573762192447e-05
2806,segal,4,2.7000573762192447e-05
1762,cutandfolded,4,2.7000573762192447e-05
367,magnet,4,2.7000573762192447e-05
2813,anger,4,2.7000573762192447e-05
644,accordion,4,2.7000573762192447e-05
2017,terra,4,2.7000573762192447e-05
2516,synchronized,4,2.7000573762192447e-05
2782,christian,4,2.7000573762192447e-05
3198,figurine,4,2.7000573762192447e-05
695,handtorn,4,2.7000573762192447e-05
698,vivid,4,2.7000573762192447e-05
1848,wood\r\n,4,2.7000573762192447e-05
1050,ring,4,2.7000573762192447e-05
2015,spraypainted,4,2.7000573762192447e-05
1571,cube,4,2.7000573762192447e-05
911,suitcase,4,2.7000573762192447e-05
2229,control,3,2.0250430321644337e-05
1795,pearls,3,2.0250430321644337e-05
1709,fused,3,2.0250430321644337e-05
3509,embossing\r\n,3,2.0250430321644337e-05
368,handblown,3,2.0250430321644337e-05
316,optical,3,2.0250430321644337e-05
1567,lard,3,2.0250430321644337e-05
334,flexible,3,2.0250430321644337e-05
3283,packaging,3,2.0250430321644337e-05
1714,armature,3,2.0250430321644337e-05
145,beech,3,2.0250430321644337e-05
3339,dewaxed,3,2.0250430321644337e-05
3378,molasses,3,2.0250430321644337e-05
1540,candy,3,2.0250430321644337e-05
3282,solvent,3,2.0250430321644337e-05
1562,chloride,3,2.0250430321644337e-05
2237,hpl,3,2.0250430321644337e-05
1702,paint\r\n,3,2.0250430321644337e-05
3434,sketches,3,2.0250430321644337e-05
3369,sun,3,2.0250430321644337e-05
2211,mannequin,3,2.0250430321644337e-05
3642,pva,3,2.0250430321644337e-05
1700,units,3,2.0250430321644337e-05
2207,epson,3,2.0250430321644337e-05
1561,polyvinyl,3,2.0250430321644337e-05
3377,optionally,3,2.0250430321644337e-05
1852,eyeball,3,2.0250430321644337e-05
320,silica,3,2.0250430321644337e-05
2194,watercut,3,2.0250430321644337e-05
3085,edge,3,2.0250430321644337e-05
3617,bookboard,3,2.0250430321644337e-05
2236,fibreglassreinforced,3,2.0250430321644337e-05
1581,proprietary,3,2.0250430321644337e-05
1299,galvanized,3,2.0250430321644337e-05
283,technopolymer,3,2.0250430321644337e-05
2060,photostatic,3,2.0250430321644337e-05
1327,pleated,3,2.0250430321644337e-05
1397,corten,3,2.0250430321644337e-05
1408,internally,3,2.0250430321644337e-05
398,glaze,3,2.0250430321644337e-05
3404,weight,3,2.0250430321644337e-05
2090,low,3,2.0250430321644337e-05
2093,density,3,2.0250430321644337e-05
1400,side,3,2.0250430321644337e-05
3406,bar,3,2.0250430321644337e-05
3126,article,3,2.0250430321644337e-05
1628,cylinder,3,2.0250430321644337e-05
1460,tree,3,2.0250430321644337e-05
2113,cane,3,2.0250430321644337e-05
2114,unfired,3,2.0250430321644337e-05
1385,supply,3,2.0250430321644337e-05
1727,straw,3,2.0250430321644337e-05
1409,lubricated,3,2.0250430321644337e-05
1450,top,3,2.0250430321644337e-05
1449,salt,3,2.0250430321644337e-05
3194,dress,3,2.0250430321644337e-05
1633,duraflex,3,2.0250430321644337e-05
3163,making,3,2.0250430321644337e-05
3386,sinew,3,2.0250430321644337e-05
3574,matchbox,3,2.0250430321644337e-05
2041,figures,3,2.0250430321644337e-05
1434,videotape,3,2.0250430321644337e-05
1603,amate,3,2.0250430321644337e-05
119,sandcast,3,2.0250430321644337e-05
394,velour,3,2.0250430321644337e-05
1738,scrolls,3,2.0250430321644337e-05
3401,restraint,3,2.0250430321644337e-05
2065,faux,3,2.0250430321644337e-05
1638,biodegradable,3,2.0250430321644337e-05
1379,equipment,3,2.0250430321644337e-05
2128,fabriano,3,2.0250430321644337e-05
3615,online,3,2.0250430321644337e-05
3099,disk,3,2.0250430321644337e-05
1940,vinylcovered,3,2.0250430321644337e-05
3104,bears,3,2.0250430321644337e-05
3265,lps,3,2.0250430321644337e-05
1936,betadine,3,2.0250430321644337e-05
1519,identical,3,2.0250430321644337e-05
1524,strainer,3,2.0250430321644337e-05
1337,square,3,2.0250430321644337e-05
1725,eye,3,2.0250430321644337e-05
3519,sealing,3,2.0250430321644337e-05
3278,chroma,3,2.0250430321644337e-05
1532,stool,3,2.0250430321644337e-05
1913,toothpicks,3,2.0250430321644337e-05
418,eps,3,2.0250430321644337e-05
3436,proof,3,2.0250430321644337e-05
301,american,3,2.0250430321644337e-05
3257,bench,3,2.0250430321644337e-05
1498,seeds,3,2.0250430321644337e-05
103,rock,3,2.0250430321644337e-05
3535,furniture,3,2.0250430321644337e-05
299,carbonfiber,3,2.0250430321644337e-05
1623,tied,3,2.0250430321644337e-05
2155,warm,3,2.0250430321644337e-05
1774,walnut,3,2.0250430321644337e-05
2154,cool,3,2.0250430321644337e-05
380,pmma,3,2.0250430321644337e-05
2146,facsimile,3,2.0250430321644337e-05
3220,stretcher,3,2.0250430321644337e-05
1480,flag,3,2.0250430321644337e-05
3540,story,3,2.0250430321644337e-05
1626,encyclopedia,3,2.0250430321644337e-05
404,horsehair,3,2.0250430321644337e-05
3482,wrench,3,2.0250430321644337e-05
336,acrylicresin,3,2.0250430321644337e-05
2831,augusta,3,2.0250430321644337e-05
1139,seed,3,2.0250430321644337e-05
2391,oilbased,3,2.0250430321644337e-05
736,slot,3,2.0250430321644337e-05
1142,candle,3,2.0250430321644337e-05
2660,events,3,2.0250430321644337e-05
222,washi,3,2.0250430321644337e-05
1140,packets,3,2.0250430321644337e-05
1034,spit,3,2.0250430321644337e-05
1125,cutting,3,2.0250430321644337e-05
2395,match,3,2.0250430321644337e-05
1039,alcohol,3,2.0250430321644337e-05
2795,max,3,2.0250430321644337e-05
2398,airmolded,3,2.0250430321644337e-05
157,phenolic,3,2.0250430321644337e-05
1042,certificate,3,2.0250430321644337e-05
2390,particleboard,3,2.0250430321644337e-05
657,gray,3,2.0250430321644337e-05
515,fiftyeight,3,2.0250430321644337e-05
1159,fasson,3,2.0250430321644337e-05
2966,tinted,3,2.0250430321644337e-05
943,published,3,2.0250430321644337e-05
2815,ohly,3,2.0250430321644337e-05
1165,rods,3,2.0250430321644337e-05
2681,zama,3,2.0250430321644337e-05
57,note,3,2.0250430321644337e-05
478,ornament,3,2.0250430321644337e-05
2986,grass,3,2.0250430321644337e-05
2833,zitzewitz,3,2.0250430321644337e-05
2874,eugen,3,2.0250430321644337e-05
2589,cow,3,2.0250430321644337e-05
2354,glans,3,2.0250430321644337e-05
837,layered,3,2.0250430321644337e-05
3838,borders,3,2.0250430321644337e-05
195,legs,3,2.0250430321644337e-05
747,earth,3,2.0250430321644337e-05
707,flower,3,2.0250430321644337e-05
2429,documentation,3,2.0250430321644337e-05
3752,flotation,3,2.0250430321644337e-05
696,pierced,3,2.0250430321644337e-05
2885,zacharias,3,2.0250430321644337e-05
2499,point,3,2.0250430321644337e-05
713,hole,3,2.0250430321644337e-05
2621,commercial,3,2.0250430321644337e-05
3836,border,3,2.0250430321644337e-05
160,kraft,3,2.0250430321644337e-05
2916,multimedia,3,2.0250430321644337e-05
2914,air,3,2.0250430321644337e-05
3825,cutandarranged,3,2.0250430321644337e-05
900,soot,3,2.0250430321644337e-05
2814,waldemar,3,2.0250430321644337e-05
890,rust,3,2.0250430321644337e-05
2884,alfred,3,2.0250430321644337e-05
3826,threering,3,2.0250430321644337e-05
1103,pad,3,2.0250430321644337e-05
252,interior,3,2.0250430321644337e-05
3753,tank,3,2.0250430321644337e-05
881,egg,3,2.0250430321644337e-05
722,score,3,2.0250430321644337e-05
2416,scorper,3,2.0250430321644337e-05
1116,baked,3,2.0250430321644337e-05
2414,customshaped,3,2.0250430321644337e-05
1118,softground,3,2.0250430321644337e-05
2957,rotating,3,2.0250430321644337e-05
683,thirtynine,3,2.0250430321644337e-05
1121,bed,3,2.0250430321644337e-05
878,saffron,3,2.0250430321644337e-05
3831,buttondown,3,2.0250430321644337e-05
2353,taiga,3,2.0250430321644337e-05
1070,endless,3,2.0250430321644337e-05
607,suede,3,2.0250430321644337e-05
210,solid,3,2.0250430321644337e-05
2552,viewer,3,2.0250430321644337e-05
817,airbrushed,3,2.0250430321644337e-05
2570,pads,3,2.0250430321644337e-05
3792,sponge,3,2.0250430321644337e-05
990,socks,3,2.0250430321644337e-05
809,puzzle,3,2.0250430321644337e-05
808,jigsaw,3,2.0250430321644337e-05
2286,viscosity,3,2.0250430321644337e-05
1236,pig,3,2.0250430321644337e-05
2558,springs,3,2.0250430321644337e-05
805,dirt,3,2.0250430321644337e-05
441,carbonate,3,2.0250430321644337e-05
1240,mixografia,3,2.0250430321644337e-05
1241,diamond,3,2.0250430321644337e-05
764,bookmark,3,2.0250430321644337e-05
2759,fabricated,3,2.0250430321644337e-05
439,bone,3,2.0250430321644337e-05
767,dollar,3,2.0250430321644337e-05
1250,backpack,3,2.0250430321644337e-05
985,exposure,3,2.0250430321644337e-05
2261,radio,3,2.0250430321644337e-05
2728,powerpoint,3,2.0250430321644337e-05
777,pinned,3,2.0250430321644337e-05
3048,\r\nwhite,3,2.0250430321644337e-05
1261,kite,3,2.0250430321644337e-05
1262,commerciallyprinted,3,2.0250430321644337e-05
2563,deflated,3,2.0250430321644337e-05
791,cutand,3,2.0250430321644337e-05
2252,boundin,3,2.0250430321644337e-05
623,photolithographed,3,2.0250430321644337e-05
40,mulberry,3,2.0250430321644337e-05
761,cdrom,3,2.0250430321644337e-05
2329,stools,3,2.0250430321644337e-05
3014,car,3,2.0250430321644337e-05
3010,pet,3,2.0250430321644337e-05
2322,fittings,3,2.0250430321644337e-05
1193,inked,3,2.0250430321644337e-05
1006,recording,3,2.0250430321644337e-05
2573,aquaplast,3,2.0250430321644337e-05
3678,movie,3,2.0250430321644337e-05
2997,luster,3,2.0250430321644337e-05
1007,flourescent,3,2.0250430321644337e-05
641,abraded,3,2.0250430321644337e-05
1219,surface,3,2.0250430321644337e-05
614,popup,3,2.0250430321644337e-05
1222,rotation,3,2.0250430321644337e-05
2850,rosalie,2,1.3500286881096223e-05
3285,samsung,2,1.3500286881096223e-05
3280,mp,2,1.3500286881096223e-05
2857,jerzy,2,1.3500286881096223e-05
2820,raoul,2,1.3500286881096223e-05
2849,marie,2,1.3500286881096223e-05
1865,sunfaded,2,1.3500286881096223e-05
3275,sensors,2,1.3500286881096223e-05
2819,capek,2,1.3500286881096223e-05
2847,willi,2,1.3500286881096223e-05
2579,expanding,2,1.3500286881096223e-05
2599,pear,2,1.3500286881096223e-05
2619,pal,2,1.3500286881096223e-05
3318,acoustic,2,1.3500286881096223e-05
1858,composition,2,1.3500286881096223e-05
2845,eberz,2,1.3500286881096223e-05
2562,attaché,2,1.3500286881096223e-05
1856,bird,2,1.3500286881096223e-05
2622,dispenser,2,1.3500286881096223e-05
2596,screenpring,2,1.3500286881096223e-05
1915,saucer,2,1.3500286881096223e-05
1903,canvas\r\nb,2,1.3500286881096223e-05
2607,tag,2,1.3500286881096223e-05
1889,tacked,2,1.3500286881096223e-05
2852,friedmannotten,2,1.3500286881096223e-05
2851,mitzi,2,1.3500286881096223e-05
2569,min\r\n,2,1.3500286881096223e-05
3303,letraset,2,1.3500286881096223e-05
3311,flexidisc,2,1.3500286881096223e-05
1924,paper\r\nh,2,1.3500286881096223e-05
3292,pong,2,1.3500286881096223e-05
2839,goldbaum,2,1.3500286881096223e-05
3312,flexi,2,1.3500286881096223e-05
2855,wladislav,2,1.3500286881096223e-05
1901,bumper,2,1.3500286881096223e-05
2610,manila,2,1.3500286881096223e-05
1925,paper\r\ni,2,1.3500286881096223e-05
315,blend,2,1.3500286881096223e-05
3291,ping,2,1.3500286881096223e-05
1928,clothespins,2,1.3500286881096223e-05
2612,ties,2,1.3500286881096223e-05
2856,skotarek,2,1.3500286881096223e-05
2821,hausmann,2,1.3500286881096223e-05
3288,paneling,2,1.3500286881096223e-05
1890,bulletin,2,1.3500286881096223e-05
